name,a,elements,crystal_system,point_group,formula,plane,num_elements
Hg3(SF)2 (111),11.583482875041113,"F, Hg, S",Cubic,23,Hg3(SF)2,(111),3
Hg3(SeCl)2 (111),13.037781067247696,"Cl, Hg, Se",Cubic,23,Hg3(SeCl)2,(111),3
Hg3(SeF)2 (111),11.994756189111428,"F, Hg, Se",Cubic,23,Hg3(SeF)2,(111),3
Hg3(TeBr)2 (111),13.794864886237766,"Br, Hg, Te",Cubic,23,Hg3(TeBr)2,(111),3
Hg3(TeCl)2 (111),13.413950374818938,"Cl, Hg, Te",Cubic,23,Hg3(TeCl)2,(111),3
Hg4OF6 (0001),6.06036332,"F, Hg, O",Hexagonal,6mm,Hg4OF6,(0001),3
Hg4Pt (111),8.915137789067288,"Hg, Pt",Cubic,m-3m,Hg4Pt,(111),2
Hg5Au6 (0001),10.28563267,"Au, Hg",Hexagonal,6/mmm,Hg5Au6,(0001),2
HgF2 (111),7.857882277165255,"F, Hg",Cubic,m-3m,HgF2,(111),2
HgPd2Au (111),9.162470750355828,"Au, Hg, Pd",Cubic,m-3m,HgPd2Au,(111),3
HgS (111),8.399474060657823,"Hg, S",Cubic,-43m,HgS,(111),2
HgTe (111),9.30548056401561,"Hg, Te",Cubic,-43m,HgTe,(111),2
Ho (0001),5.54247846,Ho,Hexagonal,6/mmm,Ho,(0001),1
Ho(Ge2Rh3)2 (0001),3.80930749,"Ge, Ho, Rh",Hexagonal,-6m2,Ho(Ge2Rh3)2,(0001),3
Ho(MnGe)6 (0001),8.170016,"Ge, Ho, Mn",Hexagonal,6/mmm,Ho(MnGe)6,(0001),3
Ho(MnSn)6 (0001),9.16878258,"Ho, Mn, Sn",Hexagonal,6/mmm,Ho(MnSn)6,(0001),3
Ho10Mn13C18 (111),14.200624668243579,"C, Ho, Mn",Cubic,-43m,Ho10Mn13C18,(111),3
Ho12(MnC3)5 (0001),5.017277330000005,"C, Ho, Mn",Hexagonal,-6m2,Ho12(MnC3)5,(0001),3
Ho12Ni6Pb (111),13.605659196469707,"Ho, Ni, Pb",Cubic,m-3,Ho12Ni6Pb,(111),3
Ho13Zn58 (0001),13.9744737,"Ho, Zn",Hexagonal,6/mmm,Ho13Zn58,(0001),2
Ho14Ag51 (0001),9.2350998,"Ag, Ho",Hexagonal,-6,Ho14Ag51,(0001),2
Ho2(B2Rh3)3 (0001),8.52515636,"B, Ho, Rh",Hexagonal,6/mmm,Ho2(B2Rh3)3,(0001),3
Ho2AgRu (111),9.800787694852678,"Ag, Ho, Ru",Cubic,m-3m,Ho2AgRu,(111),3
Ho2CdIn (111),10.501241053776601,"Cd, Ho, In",Cubic,m-3m,Ho2CdIn,(111),3
Ho2CdS4 (111),15.841113627656894,"Cd, Ho, S",Cubic,m-3m,Ho2CdS4,(111),3
Ho2Co12P7 (0001),3.5766369800000004,"Co, Ho, P",Hexagonal,-6,Ho2Co12P7,(0001),3
Ho2Co17 (0001),8.081978,"Co, Ho",Hexagonal,6/mmm,Ho2Co17,(0001),2
Ho2CuOs (111),9.588046982979469,"Cu, Ho, Os",Cubic,m-3m,Ho2CuOs,(111),3
Ho2CuRu (111),9.584071232675841,"Cu, Ho, Ru",Cubic,m-3m,Ho2CuRu,(111),3
Ho2Fe12P7 (0001),3.635577,"Fe, Ho, P",Hexagonal,-6,Ho2Fe12P7,(0001),3
Ho2Ge2O7 (111),13.981129219848134,"Ge, Ho, O",Cubic,m-3m,Ho2Ge2O7,(111),3
Ho2In (0001),6.68608369,"Ho, In",Hexagonal,6/mmm,Ho2In,(0001),2
Ho2InAg (111),10.391228008975997,"Ag, Ho, In",Cubic,m-3m,Ho2InAg,(111),3
Ho2IrPd (111),9.682418387377572,"Ho, Ir, Pd",Cubic,m-3m,Ho2IrPd,(111),3
Ho2IrRh (111),9.583449318119651,"Ho, Ir, Rh",Cubic,m-3m,Ho2IrRh,(111),3
Ho2MgAl (111),10.309928821764624,"Al, Ho, Mg",Cubic,m-3m,Ho2MgAl,(111),3
Ho2MgIn (111),10.531592367851099,"Ho, In, Mg",Cubic,m-3m,Ho2MgIn,(111),3
Ho2MgS4 (111),15.6784828570783,"Ho, Mg, S",Cubic,m-3m,Ho2MgS4,(111),3
Ho2Mn12P7 (0001),3.591,"Ho, Mn, P",Hexagonal,-6,Ho2Mn12P7,(0001),3
Ho2Mn2O7 (111),13.95113462700261,"Ho, Mn, O",Cubic,m-3m,Ho2Mn2O7,(111),3
Ho2Ni12As7 (0001),3.837965,"As, Ho, Ni",Hexagonal,-6,Ho2Ni12As7,(0001),3
Ho2Ni12P7 (0001),3.661218930000006,"Ho, Ni, P",Hexagonal,-6,Ho2Ni12P7,(0001),3
Ho2NiRu (111),9.49157298242537,"Ho, Ni, Ru",Cubic,m-3m,Ho2NiRu,(111),3
Ho2O3 (111),14.883229678915704,"Ho, O",Cubic,m-3,Ho2O3,(111),2
Ho2Pb2O7 (111),15.031808070294625,"Ho, O, Pb",Cubic,m-3m,Ho2Pb2O7,(111),3
Ho2PdRu (111),9.647394992525609,"Ho, Pd, Ru",Cubic,m-3m,Ho2PdRu,(111),3
Ho2Pt2O7 (111),14.370404089392036,"Ho, O, Pt",Cubic,m-3m,Ho2Pt2O7,(111),3
Ho2RuRh (111),9.53473040100127,"Ho, Rh, Ru",Cubic,m-3m,Ho2RuRh,(111),3
Ho2Si3Pd (0001),7.8259170000000005,"Ho, Pd, Si",Hexagonal,6/mmm,Ho2Si3Pd,(0001),3
Ho2Si3Pd (0001),8.066527700025421,"Ho, Pd, Si",Hexagonal,6/mmm,Ho2Si3Pd,(0001),3
Ho2Si3Rh (0001),7.8602694900000705,"Ho, Rh, Si",Hexagonal,6/mmm,Ho2Si3Rh,(0001),3
Ho2Sn2O7 (111),14.662334000817308,"Ho, O, Sn",Cubic,m-3m,Ho2Sn2O7,(111),3
Ho2TlAg (111),10.402875085324983,"Ag, Ho, Tl",Cubic,m-3m,Ho2TlAg,(111),3
Ho2TlCd (111),10.534232874277677,"Cd, Ho, Tl",Cubic,m-3m,Ho2TlCd,(111),3
Ho2TlHg (111),10.492262636133162,"Hg, Ho, Tl",Cubic,m-3m,Ho2TlHg,(111),3
Ho2TlIn (111),10.58722422013512,"Ho, In, Tl",Cubic,m-3m,Ho2TlIn,(111),3
Ho2ZnIn (111),10.28948619017772,"Ho, In, Zn",Cubic,m-3m,Ho2ZnIn,(111),3
Ho2ZnRu (111),11.889261851862114,"Ho, Ru, Zn",Cubic,m-3m,Ho2ZnRu,(111),3
Ho3(Al3Os)4 (0001),9.501828910000375,"Al, Ho, Os",Hexagonal,6/mmm,Ho3(Al3Os)4,(0001),3
Ho3(Al3Ru)4 (0001),9.486198440000013,"Al, Ho, Ru",Hexagonal,6/mmm,Ho3(Al3Ru)4,(0001),3
Ho3(AlNi3)2 (111),12.479324431418371,"Al, Ho, Ni",Cubic,m-3m,Ho3(AlNi3)2,(111),3
Ho3(GaNi3)2 (111),12.529587094516405,"Ga, Ho, Ni",Cubic,m-3m,Ho3(GaNi3)2,(111),3
Ho3(SiNi3)2 (111),12.352414419422304,"Ho, Ni, Si",Cubic,m-3m,Ho3(SiNi3)2,(111),3
Ho3AlC (111),6.842131215148986,"Al, C, Ho",Cubic,m-3m,Ho3AlC,(111),3
Ho3AlN (111),6.674409347454561,"Al, Ho, N",Cubic,m-3m,Ho3AlN,(111),3
Ho3Cu3Sb4 (111),13.520973900561488,"Cu, Ho, Sb",Cubic,-43m,Ho3Cu3Sb4,(111),3
Ho3Ge13Os4 (111),12.740975903076798,"Ge, Ho, Os",Cubic,m-3m,Ho3Ge13Os4,(111),3
Ho3InN (111),6.734956256548204,"Ho, In, N",Cubic,m-3m,Ho3InN,(111),3
Ho3Ni7B2 (0001),14.14506998,"B, Ho, Ni",Hexagonal,6/mmm,Ho3Ni7B2,(0001),3
Ho3PbC (111),6.877965647336839,"C, Ho, Pb",Cubic,m-3m,Ho3PbC,(111),3
Ho3Sb4Au3 (111),13.939141926288059,"Au, Ho, Sb",Cubic,-43m,Ho3Sb4Au3,(111),3
Ho3Sb5O12 (111),15.159644415681043,"Ho, O, Sb",Cubic,-43m,Ho3Sb5O12,(111),3
Ho4Ga12Pd (111),12.063330414801404,"Ga, Ho, Pd",Cubic,m-3m,Ho4Ga12Pd,(111),3
Ho4Ga12Pt (111),12.053172712752575,"Ga, Ho, Pt",Cubic,m-3m,Ho4Ga12Pt,(111),3
Ho4Ge6Ir7 (111),11.871364019326846,"Ge, Ho, Ir",Cubic,m-3m,Ho4Ge6Ir7,(111),3
Ho5Co19P12 (0001),3.6603686500000006,"Co, Ho, P",Hexagonal,-6m2,Ho5Co19P12,(0001),3
Ho5Ge3 (0001),6.36386025,"Ge, Ho",Hexagonal,6/mmm,Ho5Ge3,(0001),2
Ho5Ge3C (0001),6.43304165,"C, Ge, Ho",Hexagonal,6/mmm,Ho5Ge3C,(0001),3
Ho5P12Ru19 (0001),3.96106856,"Ho, P, Ru",Hexagonal,-6m2,Ho5P12Ru19,(0001),3
Ho5Pb3 (0001),6.58411191,"Ho, Pb",Hexagonal,6/mmm,Ho5Pb3,(0001),2
Ho5Sb3 (0001),6.268268210000085,"Ho, Sb",Hexagonal,6/mmm,Ho5Sb3,(0001),2
Ho5Si3 (0001),6.32144178,"Ho, Si",Hexagonal,6/mmm,Ho5Si3,(0001),2
Ho5Sn3 (0001),6.520051390009914,"Ho, Sn",Hexagonal,6/mmm,Ho5Sn3,(0001),2
Ho5Tl3 (0001),6.5991244,"Ho, Tl",Hexagonal,6/mmm,Ho5Tl3,(0001),2
Ho6CoTe2 (0001),3.9366779100000002,"Co, Ho, Te",Hexagonal,-6m2,Ho6CoTe2,(0001),3
Ho6FeBi2 (0001),4.17985701,"Bi, Fe, Ho",Hexagonal,-6m2,Ho6FeBi2,(0001),3
Ho6MnBi2 (0001),4.38337085,"Bi, Ho, Mn",Hexagonal,-6m2,Ho6MnBi2,(0001),3
Ho6MnTe2 (0001),4.14041173,"Ho, Mn, Te",Hexagonal,-6m2,Ho6MnTe2,(0001),3
Ho6Ni20P13 (0001),3.732983,"Ho, Ni, P",Hexagonal,-6,Ho6Ni20P13,(0001),3
Ho7Rh3 (0001),6.13723352,"Ho, Rh",Hexagonal,6mm,Ho7Rh3,(0001),2
Ho8Ga3Co (0001),6.841538,"Co, Ga, Ho",Hexagonal,6mm,Ho8Ga3Co,(0001),3
Ho8In3Co (0001),6.98819655,"Co, Ho, In",Hexagonal,6mm,Ho8In3Co,(0001),3
HoAg (111),5.078738099461917,"Ag, Ho",Cubic,m-3m,HoAg,(111),2
HoAgHg2 (111),9.916716946531533,"Ag, Hg, Ho",Cubic,m-3m,HoAgHg2,(111),3
HoAgPb (0001),7.47967852,"Ag, Ho, Pb",Hexagonal,6mm,HoAgPb,(0001),3
HoAgSn (0001),7.382657809999999,"Ag, Ho, Sn",Hexagonal,6mm,HoAgSn,(0001),3
HoAl2 (111),11.035041786364076,"Al, Ho",Cubic,m-3m,HoAl2,(111),2
HoAl3 (0001),4.5884098,"Al, Ho",Hexagonal,6/mmm,HoAl3,(0001),2
HoAl3Ni2 (0001),4.036107,"Al, Ho, Ni",Hexagonal,6/mmm,HoAl3Ni2,(0001),3
HoAlAg2 (111),9.560003693723035,"Ag, Al, Ho",Cubic,m-3m,HoAlAg2,(111),3
HoAlCu (0001),3.98324902,"Al, Cu, Ho",Hexagonal,-6m2,HoAlCu,(0001),3
HoAlNi (0001),3.86288977,"Al, Ho, Ni",Hexagonal,-6m2,HoAlNi,(0001),3
HoAs (111),8.172344007506155,"As, Ho",Cubic,m-3m,HoAs,(111),2
HoAsPt (0001),15.24200327,"As, Ho, Pt",Hexagonal,6/mmm,HoAsPt,(0001),3
HoB12 (111),10.576375250497001,"B, Ho",Cubic,m-3m,HoB12,(111),2
HoB2 (0001),3.82498701,"B, Ho",Hexagonal,6/mmm,HoB2,(0001),2
HoB2Ir3 (0001),3.14916601,"B, Ho, Ir",Hexagonal,6/mmm,HoB2Ir3,(0001),3
HoB2Ru3 (0001),3.01951042,"B, Ho, Ru",Hexagonal,6/mmm,HoB2Ru3,(0001),3
HoBRh3 (111),5.891446583229649,"B, Ho, Rh",Cubic,m-3m,HoBRh3,(111),3
HoBe13 (111),14.404155257723291,"Be, Ho",Cubic,m-3m,HoBe13,(111),2
HoBi (111),8.889448922215394,"Bi, Ho",Cubic,m-3m,HoBi,(111),2
HoBiPd (111),9.418775490774074,"Bi, Ho, Pd",Cubic,-43m,HoBiPd,(111),3
HoBiPt (111),9.438575365875346,"Bi, Ho, Pt",Cubic,-43m,HoBiPt,(111),3
HoBiRh (0001),3.96208364,"Bi, Ho, Rh",Hexagonal,-6m2,HoBiRh,(0001),3
HoBr3 (0001),3.71671804,"Br, Ho",Hexagonal,6/mmm,HoBr3,(0001),2
HoCd (111),5.239554546179036,"Cd, Ho",Cubic,m-3m,HoCd,(111),2
HoCd2 (0001),3.463665545524074,"Cd, Ho",Hexagonal,6/mmm,HoCd2,(0001),2
HoCdAg2 (111),9.767506295271946,"Ag, Cd, Ho",Cubic,m-3m,HoCdAg2,(111),3
HoCdAu (0001),3.9363211,"Au, Cd, Ho",Hexagonal,-6m2,HoCdAu,(0001),3
HoCdAu2 (111),9.752188627619564,"Au, Cd, Ho",Cubic,m-3m,HoCdAu2,(111),3
HoCdCu4 (111),10.07844695986048,"Cd, Cu, Ho",Cubic,-43m,HoCdCu4,(111),3
HoCdHg2 (111),10.066499699035017,"Cd, Hg, Ho",Cubic,m-3m,HoCdHg2,(111),3
HoCdNi4 (111),9.821466631524554,"Cd, Ho, Ni",Cubic,-43m,HoCdNi4,(111),3
HoCdPd2 (111),9.487508433652591,"Cd, Ho, Pd",Cubic,m-3m,HoCdPd2,(111),3
HoCdRh2 (111),9.383790647383815,"Cd, Ho, Rh",Cubic,m-3m,HoCdRh2,(111),3
HoCl3 (0001),3.55651034,"Cl, Ho",Hexagonal,6/mmm,HoCl3,(0001),2
HoCo2 (111),10.068596465799741,"Co, Ho",Cubic,m-3m,HoCo2,(111),2
HoCo3B2 (0001),2.9688555,"B, Co, Ho",Hexagonal,6/mmm,HoCo3B2,(0001),3
HoCo5Si3 (0001),3.66794193,"Co, Ho, Si",Hexagonal,6/m,HoCo5Si3,(0001),3
HoCu (111),4.834480945386579,"Cu, Ho",Cubic,m-3m,HoCu,(111),2
HoCu4Ag (111),9.977997724046263,"Ag, Cu, Ho",Cubic,-43m,HoCu4Ag,(111),3
HoCu4Au (111),9.945377172312417,"Au, Cu, Ho",Cubic,-43m,HoCu4Au,(111),3
HoCu4Ni (0001),4.025668,"Cu, Ho, Ni",Hexagonal,-6m2,HoCu4Ni,(0001),3
HoCu4Pd (111),9.864786685109937,"Cu, Ho, Pd",Cubic,-43m,HoCu4Pd,(111),3
HoCu5 (0001),4.03897452,"Cu, Ho",Hexagonal,6/mmm,HoCu5,(0001),2
HoCuGe (0001),7.15250689,"Cu, Ge, Ho",Hexagonal,6mm,HoCuGe,(0001),3
HoCuPb (0001),7.33908073,"Cu, Ho, Pb",Hexagonal,6mm,HoCuPb,(0001),3
HoCuSi (0001),7.47195506,"Cu, Ho, Si",Hexagonal,6/mmm,HoCuSi,(0001),3
HoCuSn (0001),7.24857687,"Cu, Ho, Sn",Hexagonal,6mm,HoCuSn,(0001),3
HoEr (0001),5.7214830899999995,"Er, Ho",Hexagonal,-6m2,HoEr,(0001),2
HoErHg2 (111),10.365329190735585,"Er, Hg, Ho",Cubic,m-3m,HoErHg2,(111),3
HoErIn2 (111),10.507033474538181,"Er, Ho, In",Cubic,m-3m,HoErIn2,(111),3
HoErRu2 (111),9.488387362645616,"Er, Ho, Ru",Cubic,m-3m,HoErRu2,(111),3
HoErTl2 (111),10.59292253912626,"Er, Ho, Tl",Cubic,m-3m,HoErTl2,(111),3
HoFe2 (111),10.301940575051846,"Fe, Ho",Cubic,m-3m,HoFe2,(111),2
HoGa2 (0001),4.09167933,"Ga, Ho",Hexagonal,6/mmm,HoGa2,(0001),2
HoGa2Co3 (0001),3.99291114,"Co, Ga, Ho",Hexagonal,6/mmm,HoGa2Co3,(0001),3
HoGa2Ni3 (0001),4.028074690000396,"Ga, Ho, Ni",Hexagonal,-6m2,HoGa2Ni3,(0001),3
HoGa3 (0001),4.47946745,"Ga, Ho",Hexagonal,6/mmm,HoGa3,(0001),2
HoGa3Os (111),9.00426868954079,"Ga, Ho, Os",Cubic,m-3m,HoGa3Os,(111),3
HoGa3Ru (111),8.997207082817656,"Ga, Ho, Ru",Cubic,m-3m,HoGa3Ru,(111),3
HoGaRh2 (111),9.02774196181255,"Ga, Ho, Rh",Cubic,m-3m,HoGaRh2,(111),3
HoGeAu (0001),7.30023943,"Au, Ge, Ho",Hexagonal,6mm,HoGeAu,(0001),3
HoH2 (111),7.267990739346936,"H, Ho",Cubic,m-3m,HoH2,(111),2
HoHSe (0001),3.88739471,"H, Ho, Se",Hexagonal,-6m2,HoHSe,(0001),3
HoHg (111),5.1988708039700775,"Hg, Ho",Cubic,m-3m,HoHg,(111),2
HoHg3 (0001),4.93786409,"Hg, Ho",Hexagonal,6/mmm,HoHg3,(0001),2
HoI3 (0001),3.977787280008221,"Ho, I",Hexagonal,6/mmm,HoI3,(0001),2
HoIn (111),5.272034279949176,"Ho, In",Cubic,m-3m,HoIn,(111),2
HoIn3 (111),6.508586287741793,"Ho, In",Cubic,m-3m,HoIn3,(111),2
HoInAg2 (111),9.78455722150962,"Ag, Ho, In",Cubic,m-3m,HoInAg2,(111),3
HoInAu (0001),4.00123455,"Au, Ho, In",Hexagonal,-6m2,HoInAu,(0001),3
HoInAu2 (111),9.783195418485018,"Au, Ho, In",Cubic,m-3m,HoInAu2,(111),3
HoInCu (0001),3.90677181,"Cu, Ho, In",Hexagonal,-6m2,HoInCu,(0001),3
HoInCu2 (111),9.268073661453935,"Cu, Ho, In",Cubic,m-3m,HoInCu2,(111),3
HoInIr (0001),3.95577084,"Ho, In, Ir",Hexagonal,-6m2,HoInIr,(0001),3
HoInNi (0001),3.73477142,"Ho, In, Ni",Hexagonal,-6m2,HoInNi,(0001),3
HoInNi4 (111),9.8487223786965,"Ho, In, Ni",Cubic,-43m,HoInNi4,(111),3
HoInPd (0001),3.78518869,"Ho, In, Pd",Hexagonal,-6m2,HoInPd,(0001),3
HoInPd2 (111),9.514030382668869,"Ho, In, Pd",Cubic,m-3m,HoInPd2,(111),3
HoInPt (0001),3.83578625,"Ho, In, Pt",Hexagonal,-6m2,HoInPt,(0001),3
HoInRh (0001),3.9158451100000002,"Ho, In, Rh",Hexagonal,-6m2,HoInRh,(0001),3
HoInRh2 (111),9.388075714477809,"Ho, In, Rh",Cubic,m-3m,HoInRh2,(111),3
HoIr (111),4.794103832962213,"Ho, Ir",Cubic,m-3m,HoIr,(111),2
HoIr2 (111),10.636422729533864,"Ho, Ir",Cubic,m-3m,HoIr2,(111),2
HoLuAg2 (111),10.074967359308268,"Ag, Ho, Lu",Cubic,m-3m,HoLuAg2,(111),3
HoLuCu2 (111),9.590467720618454,"Cu, Ho, Lu",Cubic,m-3m,HoLuCu2,(111),3
HoLuHg2 (111),10.3066059807413,"Hg, Ho, Lu",Cubic,m-3m,HoLuHg2,(111),3
HoLuIn2 (111),10.457022838321882,"Ho, In, Lu",Cubic,m-3m,HoLuIn2,(111),3
HoLuTl2 (111),10.543840192692297,"Ho, Lu, Tl",Cubic,m-3m,HoLuTl2,(111),3
HoMg (111),5.335490806168182,"Ho, Mg",Cubic,m-3m,HoMg,(111),2
HoMg3 (111),10.269338709798458,"Ho, Mg",Cubic,m-3m,HoMg3,(111),2
HoMgAg (0001),4.05716779,"Ag, Ho, Mg",Hexagonal,-6m2,HoMgAg,(0001),3
HoMgAg2 (111),9.785609732647321,"Ag, Ho, Mg",Cubic,m-3m,HoMgAg2,(111),3
HoMgAu2 (111),9.695920365925934,"Au, Ho, Mg",Cubic,m-3m,HoMgAu2,(111),3
HoMgCd2 (111),10.081355616527949,"Cd, Ho, Mg",Cubic,m-3m,HoMgCd2,(111),3
HoMgGa (0001),4.40504686,"Ga, Ho, Mg",Hexagonal,-6m2,HoMgGa,(0001),3
HoMgHg2 (111),10.026301734728637,"Hg, Ho, Mg",Cubic,m-3m,HoMgHg2,(111),3
HoMgIn (0001),4.64466071,"Ho, In, Mg",Hexagonal,-6m2,HoMgIn,(0001),3
HoMgPd (0001),4.07532494,"Ho, Mg, Pd",Hexagonal,-6m2,HoMgPd,(0001),3
HoMgRh2 (111),9.191001858438465,"Ho, Mg, Rh",Cubic,m-3m,HoMgRh2,(111),3
HoMgTl (0001),4.61334163,"Ho, Mg, Tl",Hexagonal,-6m2,HoMgTl,(0001),3
HoMgZn2 (111),9.539868828128748,"Ho, Mg, Zn",Cubic,m-3m,HoMgZn2,(111),3
HoN (111),6.866298928531341,"Ho, N",Cubic,m-3m,HoN,(111),2
HoNbRu2 (111),9.21140556603096,"Ho, Nb, Ru",Cubic,m-3m,HoNbRu2,(111),3
HoNi2 (111),9.992440860070888,"Ho, Ni",Cubic,m-3m,HoNi2,(111),2
HoNi4Au (111),9.737731783372713,"Au, Ho, Ni",Cubic,-43m,HoNi4Au,(111),3
HoNi4B (0001),6.87656807,"B, Ho, Ni",Hexagonal,6/mmm,HoNi4B,(0001),3
HoNi5 (0001),3.90834211,"Ho, Ni",Hexagonal,6/mmm,HoNi5,(0001),2
HoNiAs (0001),15.2116999,"As, Ho, Ni",Hexagonal,6/mmm,HoNiAs,(0001),3
HoNiBi (111),9.071369318840912,"Bi, Ho, Ni",Cubic,-43m,HoNiBi,(111),3
HoNiSb (111),8.896445975802663,"Ho, Ni, Sb",Cubic,-43m,HoNiSb,(111),3
HoOs2 (0001),8.891682600000117,"Ho, Os",Hexagonal,6/mmm,HoOs2,(0001),2
HoP (111),7.967269184634735,"Ho, P",Cubic,m-3m,HoP,(111),2
HoPaRu2 (111),9.619693179275947,"Ho, Pa, Ru",Cubic,m-3m,HoPaRu2,(111),3
HoPaTc2 (111),9.631346553588342,"Ho, Pa, Tc",Cubic,m-3m,HoPaTc2,(111),3
HoPb3 (111),6.850001879309016,"Ho, Pb",Cubic,m-3m,HoPb3,(111),2
HoPbAu (111),9.565336687967738,"Au, Ho, Pb",Cubic,-43m,HoPbAu,(111),3
HoPd3 (111),5.768718683697449,"Ho, Pd",Cubic,m-3m,HoPd3,(111),2
HoPt3 (111),5.776322509328486,"Ho, Pt",Cubic,m-3m,HoPt3,(111),2
HoRe2 (0001),8.775439790000053,"Ho, Re",Hexagonal,6/mmm,HoRe2,(0001),2
HoRh (111),4.789228755969999,"Ho, Rh",Cubic,m-3m,HoRh,(111),2
HoRh2 (111),10.566339865045101,"Ho, Rh",Cubic,m-3m,HoRh2,(111),2
HoRh2Pb (111),9.443195932579235,"Ho, Pb, Rh",Cubic,m-3m,HoRh2Pb,(111),3
HoRh3C (111),5.85700652318789,"C, Ho, Rh",Cubic,m-3m,HoRh3C,(111),3
HoRu2 (0001),8.906792,"Ho, Ru",Hexagonal,6/mmm,HoRu2,(0001),2
HoRu3C (111),5.837998870655627,"C, Ho, Ru",Cubic,m-3m,HoRu3C,(111),3
HoS (111),7.737681729222339,"Ho, S",Cubic,m-3m,HoS,(111),2
HoSb (111),8.714049258843387,"Ho, Sb",Cubic,m-3m,HoSb,(111),2
HoSbPt (111),9.262646359764904,"Ho, Pt, Sb",Cubic,-43m,HoSbPt,(111),3
HoSe (111),8.072225197527457,"Ho, Se",Cubic,m-3m,HoSe,(111),2
HoSi2Rh3 (0001),3.64768799,"Ho, Rh, Si",Hexagonal,6/mmm,HoSi2Rh3,(0001),3
HoSi3Rh5 (0001),3.85536769,"Ho, Rh, Si",Hexagonal,6/m,HoSi3Rh5,(0001),3
HoSnAu (111),9.420549225924958,"Au, Ho, Sn",Cubic,-43m,HoSnAu,(111),3
HoSnIr (0001),3.85391733,"Ho, Ir, Sn",Hexagonal,-6m2,HoSnIr,(0001),3
HoSnPd2 (111),9.515429527049738,"Ho, Pd, Sn",Cubic,m-3m,HoSnPd2,(111),3
HoSnPt (0001),3.9994605400000003,"Ho, Pt, Sn",Hexagonal,-6m2,HoSnPt,(0001),3
HoSnRh (0001),3.75434644,"Ho, Rh, Sn",Hexagonal,-6m2,HoSnRh,(0001),3
HoSnRh2 (111),9.311343428147653,"Ho, Rh, Sn",Cubic,m-3m,HoSnRh2,(111),3
HoSnRu2 (111),9.337056546001637,"Ho, Ru, Sn",Cubic,m-3m,HoSnRu2,(111),3
HoTaRu2 (111),9.18347094494466,"Ho, Ru, Ta",Cubic,m-3m,HoTaRu2,(111),3
HoTc2 (0001),8.82218479,"Ho, Tc",Hexagonal,6/mmm,HoTc2,(0001),2
HoTe (111),8.642879942572234,"Ho, Te",Cubic,m-3m,HoTe,(111),2
HoTl (111),5.299662653088545,"Ho, Tl",Cubic,m-3m,HoTl,(111),2
HoTl3 (111),6.662603040087531,"Ho, Tl",Cubic,m-3m,HoTl3,(111),2
HoTlPd (0001),3.75460533,"Ho, Pd, Tl",Hexagonal,-6m2,HoTlPd,(0001),3
HoTm3 (0001),5.68888074,"Ho, Tm",Hexagonal,6/mmm,HoTm3,(0001),2
HoTmHg2 (111),10.343153728107877,"Hg, Ho, Tm",Cubic,m-3m,HoTmHg2,(111),3
HoTmIn2 (111),10.486561319009269,"Ho, In, Tm",Cubic,m-3m,HoTmIn2,(111),3
HoTmRu2 (111),9.470346655087912,"Ho, Ru, Tm",Cubic,m-3m,HoTmRu2,(111),3
HoZn (111),4.9894850026466155,"Ho, Zn",Cubic,m-3m,HoZn,(111),2
HoZnGe (0001),15.66868896,"Ge, Ho, Zn",Hexagonal,6/mmm,HoZnGe,(0001),3
HoZnIn (0001),7.22606278,"Ho, In, Zn",Hexagonal,6/mmm,HoZnIn,(0001),3
HoZnPd (0001),3.835497209999999,"Ho, Pd, Zn",Hexagonal,-6m2,HoZnPd,(0001),3
HoZnRh2 (111),9.024000942676004,"Ho, Rh, Zn",Cubic,m-3m,HoZnRh2,(111),3
HoZnSi (0001),4.02446334,"Ho, Si, Zn",Hexagonal,-6m2,HoZnSi,(0001),3
HoZnSn (0001),15.97949872,"Ho, Sn, Zn",Hexagonal,6/mmm,HoZnSn,(0001),3
HoZrRu2 (111),9.356439983361692,"Ho, Ru, Zr",Cubic,m-3m,HoZrRu2,(111),3
In (111),4.7933560036690475,In,Cubic,m-3m,In,(111),1
In(Cu3O4)2 (111),9.138806216180928,"Cu, In, O",Cubic,m-3m,In(Cu3O4)2,(111),3
In(GaAu)2 (0001),12.99174073,"Au, Ga, In",Hexagonal,6/mmm,In(GaAu)2,(0001),3
In(TeMo)3 (0001),9.603159920074953,"In, Mo, Te",Hexagonal,6/m,In(TeMo)3,(0001),3
In2(Ni7B2)3 (111),14.833323507942543,"B, In, Ni",Cubic,m-3m,In2(Ni7B2)3,(111),3
In2(Ni7P2)3 (111),15.552546864733781,"In, Ni, P",Cubic,m-3m,In2(Ni7P2)3,(111),3
In2Au (111),9.299844012323831,"Au, In",Cubic,m-3m,In2Au,(111),2
In2HgS4 (111),15.487803530959185,"Hg, In, S",Cubic,m-3m,In2HgS4,(111),3
In2O3 (111),14.392060068379775,"In, O",Cubic,m-3,In2O3,(111),2
In2Pt (111),9.0669444674648,"In, Pt",Cubic,m-3m,In2Pt,(111),2
In2Pt2O7 (111),14.157892112420404,"In, O, Pt",Cubic,m-3m,In2Pt2O7,(111),3
In2Pt3 (0001),13.84894764,"In, Pt",Hexagonal,6/mmm,In2Pt3,(0001),2
In3(PO4)2 (111),15.783436873038545,"In, O, P",Cubic,-43m,In3(PO4)2,(111),3
In3Au10 (0001),4.81207765,"Au, In",Hexagonal,6/m,In3Au10,(0001),2
